TWST	36.00	105.30	120.00	USD
SITM	800.00	862.78	900.00	USD
STAA	19.00	27.90	37.00	USD
SPSC	59.00	75.45	103.00	USD
QLYS	95.35	171.74	220.00	USD
NBP	7.00	8.25	9.00	USD
ICUI	178.00	193.38	210.00	USD
NEO.US				USD
DIOD	133.00	162.50	192.00	USD
KNSL	259.00	354.78	405.00	USD
LIVN	75.00	88.80	100.00	USD
ENSG	207.00	220.00	230.00	USD
ASO	50.00	59.95	78.00	USD
JOYY	69.60	86.08	100.00	USD
HAPN	22.00	24.78	29.00	USD
FRHC				USD
ABCL	9.00	17.12	30.00	USD
LOB	45.00	46.25	49.00	USD
SHOO	36.00	51.56	56.00	USD
INDB	82.00	93.43	100.00	USD
CRNC	9.00	10.75	12.00	USD
EYE	20.00	28.73	35.00	USD
NVMI	461.00	532.00	600.00	USD
ACIW	66.00	67.33	70.00	USD
VSAT	49.00	101.44	140.00	USD
TGTX	21.00	69.71	86.00	USD
AUPH	16.00	17.86	21.00	USD
ALKS	38.00	56.00	72.00	USD
NEXN	12.00	14.64	25.40	USD
